id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
919522484008110278,Renovated Apartment near Train Station,43625900,Agnieszka,,Dublin City,53.33811,-6.38301,Private room,,1,32,2024-09-10,1.54,1,0,12,
919540311950767734,The Cabin in the Woods,517831432,John,,South Dublin,53.26628,-6.43392,Entire home/apt,109,1,136,2025-03-02,6.56,2,60,55,
919560364108227114,En-suite bedroom in Dublin,521439026,Hua Francesco,,Dublin City,53.35681373403897,-6.233906887410374,Private room,,1,135,2024-10-12,6.55,1,0,62,
920060905310829770,Super 2- bed in Great Location,57930935,Deirdre,,Fingal,53.45318,-6.2005,Entire home/apt,158,1,88,2024-12-03,4.26,1,68,58,
920090242972859332,Yolanda's room (modern double ensuite),6331278,Maria&Marco,,Dublin City,53.3363685,-6.2271958,Private room,175,2,3,2024-08-31,0.36,1,89,3,
920198569997713986,Skerries room,120884661,Enda,,Fingal,53.57818,-6.12359,Private room,,1,0,,,1,362,0,
920211184028431181,Cozy Central 2 Bed,70154490,R Gar And G,,Dublin City,53.34519,-6.26649,Entire home/apt,,3,0,,,62,0,0,
920228055117272401,Your home away from home!,45138148,Mark,,Dn Laoghaire-Rathdown,53.2827271,-6.1396811,Entire home/apt,,2,10,2024-08-27,0.49,1,0,6,
920295901798845648,Room in South County Dublin Apartment,94133345,Shane,,Dn Laoghaire-Rathdown,53.2855,-6.22661,Private room,91,2,11,2024-07-07,0.60,1,306,6,
920307815600644003,Apartamento completo Golden,400288867,Geisa,,Dublin City,53.35067132328463,-6.276948391412991,Entire home/apt,540,2,0,,,2,363,0,
920369434747419370,Comfortable 1 bed & Parking,70154490,R Gar And G,,Dublin City,53.31350774044607,-6.248741101972464,Entire home/apt,109,7,0,,,62,262,0,
920848722798305678,In the heart of Dublin,177833932,Anna,,Dublin City,53.34792,-6.2628,Entire home/apt,162,14,5,2024-12-02,0.24,17,0,3,
897133474449263086,Lovely Double En-suite bedroom,473439827,Seamus,,South Dublin,53.35253,-6.42913,Private room,85,3,1,2024-03-24,0.09,4,0,1,
897193436103433226,Ashbourne House No. 2 for Large Groups - sleeps 6,33584874,McBride Property,,Fingal,53.52767389785813,-6.392534689477542,Entire home/apt,,15,3,2024-04-02,0.15,3,0,1,
897220583490567955,Cosy Double Bedroom,449035268,Luis,,Dublin City,53.33282047469515,-6.27397861873592,Private room,111,2,38,2025-01-26,1.75,1,18,19,
897351857437522528,City Centre Apartment,6644423,Preetesh,,Dublin City,53.337859847737306,-6.272764205932617,Private room,122,1,0,,,1,175,0,
897668823508007049,Ballsbridge Superb 2 Bedroom Lodge Duplex,234243,Johnny,,Dublin City,53.333425305146875,-6.2445637173980515,Entire home/apt,314,2,4,2025-02-19,0.20,41,0,1,
897799764552714524,Lovely studio for a perfect stay,65604080,Julia,,Fingal,53.40551,-6.41447,Entire home/apt,,3,11,2024-09-02,0.57,8,0,6,
897807975079474742,Entire Two Bedroom House in Foxrock,161445650,Ronan,,Dn Laoghaire-Rathdown,53.278078049999614,-6.185940652607323,Entire home/apt,,3,1,2023-07-31,0.05,1,0,0,
897871163779729639,Stylish Double Bedroom in Dublin 1,483024454,Lucas,,Dublin City,53.35212,-6.24254,Private room,84,3,29,2025-02-18,1.36,90,14,15,
897931600118646617,"Spacious Ballsbridge oasis, short walk to RDS",32580972,Sinead,,Dublin City,53.32478,-6.21911,Entire home/apt,1350,5,1,2023-08-14,0.05,1,246,0,
897949904866626494,Unique 2 Bedroom House in Dublin 4,483024454,Lucas,,Dublin City,53.32117143995224,-6.245319732251215,Entire home/apt,233,3,35,2025-01-02,1.74,90,0,16,
898000127973451495,Unique 1 Bedroom House in Dublin 1,483024454,Lucas,,Dublin City,53.35108,-6.24663,Entire home/apt,142,7,38,2024-12-09,1.99,90,271,24,
898288564119866066,Penthouse near Guinness,443267270,Christopher,,Dublin City,53.33556,-6.28794,Entire home/apt,302,4,4,2024-09-23,0.45,1,0,4,
898295218087167063,Cosy house in central Dublin,4132657,Karolina,,Dublin City,53.33389233128917,-6.282355281272671,Entire home/apt,196,5,3,2023-08-30,0.15,1,72,0,
898541817762757413,Modern Gated 5 Bedroom Duplex,477926776,Lorraine,,Dublin City,53.3289879823372,-6.338881499777116,Entire home/apt,485,2,48,2025-02-09,2.26,3,184,35,
898605910811927630,Dany Doble Room,512838766,Danilo,,South Dublin,53.2711378,-6.3326463,Private room,72,1,5,2023-11-05,0.27,2,359,0,
899047051440563595,Cosy apartment in luxury residence near N11/UCD,139095230,Patrick,,Dn Laoghaire-Rathdown,53.29254660270674,-6.192706533044933,Entire home/apt,,14,7,2024-12-18,0.38,1,76,4,
899106570163680678,Seaside  Apartment,12890234,Jenny,,Fingal,53.53149058053,-6.092805971278553,Entire home/apt,171,2,47,2024-12-29,2.20,1,179,30,
899292103503834172,Tranquil relaxed Dublin 4 house,489946590,Kerri,,Dublin City,53.32761,-6.21787,Entire home/apt,405,5,6,2024-08-18,0.30,1,57,3,
899950414611070681,Quiet and cozy haven near Dublin's city centre,516682362,Jack,,Dublin City,53.3308584,-6.2454144,Entire home/apt,243,4,18,2024-08-31,0.88,1,11,10,
900061639668599398,private room in shared home,103192227,Katie,,South Dublin,53.35792,-6.42881,Private room,42,14,0,,,1,171,0,
900517995477716041,"Spacious location ,Drimnagh, D12",15985481,Hona,,Dublin City,53.32951,-6.31136,Private room,150,1,9,2023-08-23,0.43,1,249,0,
900832312930905860,Large Comfortable Family Home,516765950,Tristam,,Dn Laoghaire-Rathdown,53.28835,-6.2173,Entire home/apt,,45,0,,,1,0,0,
901307508914014536,Private Double Room City Center,370939256,Jessica,,Dublin City,53.34859066031489,-6.280972451347522,Private room,,3,4,2024-08-31,0.45,1,0,4,
901405673692832785,House by the sea,501608332,Jackie,,Fingal,53.4341894,-6.1294001,Entire home/apt,,7,0,,,1,0,0,
901888808719369519,Suburbian Apartment Close to Sea,517095248,Zoe,,Dublin City,53.40529,-6.17345,Private room,49,2,31,2024-09-28,1.47,1,53,11,
902153165304536404,Lovely holiday apartment,46734690,Andria,,Dn Laoghaire-Rathdown,53.2721,-6.09717,Entire home/apt,131,2,0,,,2,75,0,
902607152218632685,South City Thomas Street Nice Apartment,481644312,Andy,,Dublin City,53.34376846908079,-6.280139041211482,Entire home/apt,112,1,21,2025-01-02,1.06,2,126,15,
902812562781826867,Ardee Point- Double Room Ensuite,258992383,Meg,,Dublin City,53.33818802499593,-6.278103084353451,Private room,,1,12,2023-08-27,0.57,4,82,0,
903483902165728569,Apartment in Dublin City centre,435443283,Raffaele,,Dublin City,53.3373579,-6.2872881,Private room,97,2,28,2025-03-03,1.38,1,81,16,
903573458153874421,New double room near Dublin City Centre,515177958,Emma,,Dublin City,53.323172308499444,-6.274153973923416,Private room,84,1,30,2025-01-01,1.61,5,332,25,
903605110577600843,Coastal Family Home Dublin.,112296675,Julie,,Dn Laoghaire-Rathdown,53.27623618004172,-6.126109063625336,Entire home/apt,,7,0,,,1,0,0,
903676060489403888,Females Only - Double Bedroom,194247866,Patrick,,South Dublin,53.3529,-6.42826,Private room,98,1,1,2023-07-07,0.05,17,365,0,
903745654917006090,Dalkey Duplex,517585761,Patricia Josephine,,Dn Laoghaire-Rathdown,53.27563,-6.11108,Entire home/apt,157,4,17,2025-01-25,0.90,1,283,11,
904149337739141606,Single room in renovated home,12801378,Elsa,,Dublin City,53.326951974511395,-6.304405919863102,Private room,,3,20,2024-04-29,0.94,2,0,2,
904161927760970757,Victorian Home By The Sea- Cap Coz,21872144,Stephane,,Dn Laoghaire-Rathdown,53.28623,-6.1159,Entire home/apt,350,6,23,2025-01-04,1.15,2,299,14,
904326900297076163,Private room in Dublin City Centre,113841883,Lauren,,Dublin City,53.33255793115325,-6.279820082097593,Private room,104,3,55,2024-10-06,2.67,1,163,28,
904330134310322255,Home from Home,12045201,Fionn,,Dublin City,53.32509,-6.27452,Private room,64,1,135,2025-02-05,6.32,1,118,64,
904442746413158687,Unique House in the City,20839120,Paul,,Dublin City,53.3569657,-6.244240599999999,Entire home/apt,303,1,2,2024-07-28,0.26,1,10,2,
904860842123547788,Secluded and spacious apartment,22142689,Jozef,,Dublin City,53.34457401325203,-6.276009278345509,Entire home/apt,167,2,68,2024-12-29,4.09,1,47,47,
905148254161475883,D1 - City centre private room,517909867,Stephen,,Dublin City,53.35566,-6.25508,Private room,,4,2,2023-06-18,0.10,1,0,0,
905198101587176283,Charming Ensuite Room,517928211,Emrehan,,South Dublin,53.349481134813615,-6.421756533501443,Private room,72,1,6,2023-09-03,0.29,1,1,0,
905278483145503119,lovely room with garden view,337897996,Murat,,Dublin City,53.3662217,-6.2282815,Private room,70,1,29,2024-10-20,1.38,2,71,5,
905828554056338944,Dublin City Center - your best option,226294363,Max,,Dublin City,53.36146,-6.26242,Entire home/apt,174,1,92,2025-02-14,4.78,1,0,84,
906221166158340414,Seaside Sandymount,63228744,Ian,,Dublin City,53.33373,-6.21513,Entire home/apt,238,3,3,2024-07-28,0.14,1,1,2,
906379030021311027,The City Explorer's Sanctuary,49468562,Dejan,,Dublin City,53.33587,-6.29092,Private room,82,1,119,2025-03-02,5.60,3,0,65,
906458307360391830,Large 4 bedroom 4 bathroom,70154490,R Gar And G,,Dublin City,53.38991,-6.25683,Entire home/apt,168,5,9,2024-10-13,0.46,62,341,4,
906461530731411860,Riverview Central apartment,70154490,R Gar And G,,Dublin City,53.347819318110886,-6.262545171063446,Entire home/apt,,3,3,2023-07-07,0.14,62,0,0,
906555230120975114,4 bed house Blackrock Co Dublin,127571844,Nadine,,Dn Laoghaire-Rathdown,53.28958473882919,-6.210073528045917,Entire home/apt,700,3,4,2023-10-03,0.19,1,359,0,
906586323724629140,Elegant Half Penny Bridge Apartment,518235921,Enzo,,Dublin City,53.34656162185415,-6.262518541278072,Entire home/apt,134,3,105,2025-03-03,5.29,2,145,67,
906941878879948790,Central and Cozy 3 bedroom,69683252,Daniel And G,,Dublin City,53.35598,-6.26769,Entire home/apt,216,4,19,2025-01-01,0.91,101,343,13,
906994292801624710,Quiet Haven - Double Bedroom in hosts house,132679182,David,,Dn Laoghaire-Rathdown,53.2910834,-6.2203994,Private room,94,1,9,2024-10-07,0.43,4,19,6,
907187405936113423,Double room,365114242,Davaadolgor,,Dublin City,53.31966854717878,-6.257949839980243,Private room,,1,3,2024-08-11,0.36,1,0,3,
907703815807553574,GuestReady - Modern stay by Pheonix Park,518510245,Sarah,,Dublin City,53.37771,-6.32525,Entire home/apt,,1,28,2025-01-31,1.39,1,284,9,
907829298374886696,Beautifully Newly Renovated Home,36790457,Daniel,,South Dublin,53.30421534578241,-6.331474051135417,Entire home/apt,261,14,16,2025-01-06,0.78,8,231,12,
907905734459728795,New double room near Dublin City Centre,515177958,Emma,,Dublin City,53.32098,-6.27229,Private room,85,1,21,2024-11-10,1.15,5,335,15,
907947726557088105,Spacious room in Dublin 6,21233422,Ita,,Dublin City,53.32129423227268,-6.272559692276478,Private room,90,2,0,,,1,362,0,
907947913646165262,Quiet Haven for 1 person in house shared with host,132679182,David,,Dn Laoghaire-Rathdown,53.2901,-6.22149,Private room,65,1,15,2025-01-31,0.71,4,20,10,
907954985632548912,Quiet Haven - 2 bedrooms in house shared with host,132679182,David,,Dn Laoghaire-Rathdown,53.2904,-6.22102,Private room,135,1,19,2025-03-02,0.90,4,20,8,
907978910402545453,Central stylish Edwardian house,35074693,Denise,,Dublin City,53.32049,-6.28353,Entire home/apt,324,3,16,2024-08-25,0.78,1,13,10,
908475015480767934,Room 1. Single room with ensuite,515557153,Emily,,Dublin City,53.35094157439102,-6.2443894520401955,Private room,,1,33,2024-08-28,1.56,7,5,17,
908483738130135437,Room 2. Single room with ensuite,515557153,Emily,,Dublin City,53.35094157439102,-6.2443894520401955,Private room,107,1,27,2024-08-24,1.27,7,5,11,
908485797827179869,The Emerald Inn,515557153,Emily,,Dublin City,53.35094157439102,-6.2443894520401955,Private room,94,1,16,2024-08-05,0.76,7,5,7,
908487485318160202,Room 4. Single room with ensuite,515557153,Emily,,Dublin City,53.35094157439102,-6.2443894520401955,Private room,94,1,24,2024-08-25,1.15,7,3,10,
908489553268898333,Room 3. Single room with ensuite,515557153,Emily,,Dublin City,53.35094157439102,-6.2443894520401955,Private room,107,1,30,2024-08-25,1.41,7,0,20,
908492555916880634,Room 5. Single room with ensuite,515557153,Emily,,Dublin City,53.35094157439102,-6.2443894520401955,Private room,107,1,22,2024-08-25,1.05,7,4,12,
908494269454930015,Room 6. Single room with en suite,515557153,Emily,,Dublin City,53.35094157439102,-6.2443894520401955,Private room,,1,28,2024-08-26,1.32,7,0,12,
908540006223836508,Central 1 bed with sofa bed,69683252,Daniel And G,,Dublin City,53.34193070479427,-6.266797710246451,Entire home/apt,264,4,19,2025-02-10,0.92,101,361,9,
908620730147077232,Heart of Dublin City -Temple Bar / Trinity College,518738678,Vinicius,,Dublin City,53.34603846743352,-6.259185557672124,Entire home/apt,131,3,69,2025-02-17,3.25,1,46,41,
908683750244819006,Kings room to enjoy the stars,518757962,Orlando,,Fingal,53.5272511,-6.1795928,Private room,59,1,145,2025-02-21,6.87,2,355,60,
908727754334254822,Dublin two-bedroomed house,416945932,Karin,,Fingal,53.37259,-6.40541,Entire home/apt,,6,14,2024-09-03,0.70,1,9,9,
909211162119885128,Stylish 1 bed Apartment in Dublin 7,483024454,Lucas,,Dublin City,53.35002,-6.27432,Entire home/apt,147,3,39,2025-03-03,1.98,90,0,26,
909317659831331717,Artisan House central Dublin,119112620,Philip,,Dublin City,53.35142,-6.28605,Entire home/apt,111,4,3,2025-02-21,0.31,2,191,3,
909556755327937628,Contemporary Private Room in Dublin City Center,153892312,Michail,,Dublin City,53.340055306742634,-6.281105891637838,Private room,114,2,32,2024-10-15,1.55,2,0,15,
909564251209872576,Stunning Serviced Property - Walk Everywhere,41947241,Paul,,Dublin City,53.357296345635966,-6.269909184073501,Private room,67,14,1,2024-06-16,0.11,9,210,1,
910114175753204898,Cozy Private Suite - Just Minutes from the Airport,128571666,Kim,,Dublin City,53.39915,-6.26458,Private room,114,2,0,,,1,249,0,
910211660067912039,City-Centre Gem: 2 bed apartment,519121026,Douglas Jack Leo,,Dublin City,53.34367375593955,-6.263271377809,Entire home/apt,,2,17,2024-08-25,0.94,1,0,3,
910235694576035978,Cosy and comfortable apartment,19976478,Aisling,,South Dublin,53.35473,-6.45144,Entire home/apt,243,1,5,2024-10-27,0.27,1,80,3,
910683550667809766,Bright spacious luxury 1 bed!,65642539,Julie,,Dublin City,53.36715244246348,-6.194767244160175,Entire home/apt,119,10,2,2024-11-25,0.48,1,338,2,
910704321450078792,"Family home in Clontarf, Dublin.",452417145,Cathy,,Dublin City,53.369811,-6.202575299999999,Private room,68,2,5,2023-09-11,0.24,1,357,0,
910721207960621632,Double Ensuite Room- 15/20 walking from Temple Bar,389606644,Federico,,Dublin City,53.360207294642876,-6.270937819016174,Private room,106,3,1,2023-08-28,0.05,1,1,0,
910767500579728911,Bright view private one bed Apartment,103237729,Chi,,Dublin City,53.39598763806756,-6.260758364496078,Entire home/apt,106,1,8,2023-09-29,0.40,2,79,0,
910807077570391001,Period Family Home,23454595,Frank,,Dublin City,53.3118590198578,-6.286984607577324,Entire home/apt,499,2,5,2024-08-25,0.25,1,52,2,
910807354702255690,Room in Sandymount Dublin 4,14746247,Karen,,Dublin City,53.32131334428429,-6.207647050041711,Private room,899,1,20,2024-09-01,0.97,2,89,6,
910837745808042729,Single Room for Long Stays in D24 - beside luas,490226740,Noelle,,South Dublin,53.29331,-6.38803,Private room,,28,1,2023-10-15,0.06,4,0,0,
910876745508262925,Double Room short/long stay Dublin City Center,511896082,Siddik,,Dublin City,53.35611360740101,-6.237543923096355,Private room,62,1,103,2025-03-01,4.91,2,250,64,
911211263600660113,Sanctuary by the Sea in South Dublin,25833548,Richard,,Dn Laoghaire-Rathdown,53.28446,-6.10949,Entire home/apt,600,3,1,2025-01-05,0.48,1,24,1,
911659989803621406,Cosy Room with Work Space ladies only,462892857,Sarah,,South Dublin,53.3517758,-6.4272167,Private room,45,1,39,2024-10-18,3.80,1,122,39,
911684228616385800,1 bedroom refurbished apartment,121470380,Kevin,,Dublin City,53.35264822383257,-6.2585535272955894,Entire home/apt,100,14,6,2024-09-16,0.33,1,270,5,
924474700228107670,2 bedroom central,69683252,Daniel And G,,Dublin City,53.342214266291535,-6.266859227553714,Entire home/apt,,3,3,2024-08-21,0.16,101,63,1,
924491982216946792,Entire cosy apartment,190003035,Josh,,Dn Laoghaire-Rathdown,53.22665319999999,-6.1268215,Entire home/apt,162,5,2,2023-08-17,0.10,1,268,0,
924600994734993537,Peaceful and friendly home - Room 2,522743979,Heshan,,Dublin City,53.40523448672263,-6.165316228069529,Private room,,1,39,2024-09-13,1.92,2,0,5,
925100115795152168,Cosy Room - Central location,7973919,Eoin,,Dublin City,53.34367,-6.22851,Private room,,2,47,2025-02-16,2.32,3,0,29,
925131990510559898,FitzwilliamSqMews GeorgianD2home,433653765,Cormac,,Dublin City,53.3363139,-6.2534839,Entire home/apt,326,1,10,2025-03-02,5.56,1,292,10,
925181888187399580,Look No More! Minutes to 3Arena and Dublin Zoo,484535538,RoomPicks,,Dublin City,53.3518,-6.25009,Hotel room,799,1,0,,,7,0,0,
925233286228481915,Chic Dublin City apartment,202769534,Mir,,Dublin City,53.34270282736912,-6.2701813315640615,Entire home/apt,185,3,34,2025-01-02,1.70,1,33,7,
925494332254096756,Entire Apartment,197488537,Tahina,,Dublin City,53.3430942,-6.270694,Entire home/apt,,55,0,,,1,0,0,
921039326189349332,Superb & stylish apartment in Georgian style,58134232,Gül,,Dublin City,53.32855,-6.24992,Entire home/apt,122,4,26,2025-03-04,1.34,1,24,21,
921310764323665057,Double bedroom with separate bathroom,511494376,Patricia,,Dn Laoghaire-Rathdown,53.26103,-6.20889,Private room,97,1,1,2023-07-02,0.05,2,267,0,
921458824623390001,Harvey House - Garden View 2,105429438,Brian,,Dn Laoghaire-Rathdown,53.27594811830813,-6.232571515562043,Private room,,4,21,2024-09-18,1.03,1,0,14,
921573085874558602,Blackwell rush co.dublin,393977371,Catherine,,Fingal,53.53,-6.08767,Entire home/apt,153,3,28,2024-12-27,1.51,1,154,18,
921627525528590756,Bright airy family home close to city centre,11237549,Iseult,,Dublin City,53.36295444801152,-6.2864563989216755,Entire home/apt,251,4,4,2024-08-27,0.20,1,95,2,
921663482762401026,Double room with private bathroom and free parking,49920677,Adina,,Dublin City,53.3366069,-6.2871872,Private room,108,2,8,2024-09-28,0.43,1,69,4,
921680605073073237,St.Judes,126259515,David,,South Dublin,53.3046,-6.36339,Private room,90,1,33,2024-09-15,1.61,2,347,9,
921730324875595359,Apartment In Dublin,521967253,Christopher,,Dublin City,53.31846093756916,-6.215378080027274,Entire home/apt,250,1,36,2025-02-02,1.82,1,255,21,
921731381732549427,No.11 The Kingfisher Double & Single (Sleeps 3),60193864,Gillian,,Dublin City,53.35085,-6.2625,Private room,99,2,118,2025-03-05,5.94,12,176,69,
921758924164293105,Spacious Stylish Stoneybatter Home with parking,521973022,Rory,,Dublin City,53.35815,-6.2893,Entire home/apt,382,2,1,2024-06-30,0.12,1,354,1,
921848987903125640,Ensuite in Penthouse,25141599,Maxime,,Dublin City,53.347,-6.23265,Private room,,6,0,,,1,0,0,
921864607320119780,Luxury Georgian Home,72221883,Emma,,Dublin City,53.33321,-6.22124,Entire home/apt,1620,2,3,2024-08-25,0.19,1,357,1,
922257866240936483,Room,300819020,Ramya,,Dn Laoghaire-Rathdown,53.2543729,-6.1736646,Private room,78,1,10,2024-09-26,0.49,2,90,2,
922268429868621553,Cottage in the City,7426229,Siobhan,,Dublin City,53.3225407,-6.2353486,Entire home/apt,225,3,14,2024-12-30,0.73,1,176,10,
922513786656718086,Cosy room in Dublin City centre,411952895,Laiza,,Dublin City,53.34829902950018,-6.281103806986879,Private room,87,2,130,2025-02-13,6.32,1,38,86,
